channelGrouping,visitNumber,operatingSystem,browser,deviceCategory,isMobile,metro,city,campaign,referralPath,medium,source,bounces,hits,transactionRevenue,pageviews,newVisits,year,month,quarterMonth,day,weekday,time_range,conversion_rate,session_duration,visit_frequency,user_interaction
4,1,11,18,1,True,25,147,0,197,5,23,0,2,0.0,2,1,2017,1,1,13,4,2,0.0,47103.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,1,1,13,4,4,0.0,-40579.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2017,1,1,13,4,0,0.0,43130.0,1,1
2,1,6,5,0,False,45,172,0,197,0,0,0,3,0.0,3,1,2017,1,1,13,4,3,0.0,-10274.0,1,1
6,1,9,5,0,False,52,295,0,25,6,5,0,4,0.0,4,1,2017,1,1,13,4,4,0.0,-27513.0,1,1
4,1,1,3,1,True,52,295,0,197,5,23,0,4,0.0,4,1,2017,1,1,13,4,3,0.0,26713.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2017,1,1,13,4,1,0.0,-36338.0,1,1
2,5,9,5,0,False,45,172,0,197,0,0,0,6,0.0,5,0,2017,1,1,13,4,3,0.0,24863.0,2,1
2,1,9,5,0,False,52,295,0,197,0,0,0,15,0.0,12,1,2017,1,1,13,4,3,0.0,3727.0,1,1
7,1,9,5,0,False,52,295,0,189,6,75,1,1,0.0,1,1,2017,1,1,13,4,4,0.0,-21505.0,1,0
7,1,9,5,0,False,52,295,0,176,6,75,1,1,0.0,1,1,2017,1,1,13,4,2,0.0,35626.0,1,0
7,1,6,18,0,False,0,268,0,191,6,75,1,1,0.0,1,1,2016,11,4,18,4,0,0.0,-4820363.0,1,0
4,1,1,5,1,True,0,181,0,197,5,23,1,1,0.0,1,1,2016,11,4,18,4,1,0.0,-63078.0,1,0
7,1,9,9,0,False,52,295,0,164,6,75,1,1,0.0,1,1,2016,11,4,18,4,2,0.0,46020.0,1,0
7,1,9,5,0,False,0,0,0,187,6,75,1,1,0.0,1,1,2016,11,4,18,4,1,0.0,-45776.0,1,0
7,1,9,5,0,False,0,136,0,141,6,75,1,1,0.0,1,1,2016,11,4,18,4,3,0.0,40276.0,1,0
4,1,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,18,4,1,0.0,-50906.0,1,0
7,1,9,5,0,False,52,295,0,187,6,75,1,1,0.0,1,1,2016,11,4,18,4,0,0.0,71588.0,1,0
7,1,9,5,0,False,52,295,0,143,6,75,1,1,0.0,1,1,2016,11,4,18,4,0,0.0,-6808.0,1,0
7,2,6,18,0,False,0,249,0,162,6,75,1,1,0.0,1,0,2016,11,4,18,4,1,0.0,-53892.0,2,0
7,1,9,5,0,False,0,25,0,139,6,75,1,1,0.0,1,1,2016,11,4,18,4,3,0.0,25356.0,1,0
7,1,9,5,0,False,52,295,0,189,6,75,1,1,0.0,1,1,2016,11,4,18,4,4,0.0,-17348.0,1,0
7,1,9,5,0,False,0,0,0,187,6,75,1,1,0.0,1,1,2016,11,4,18,4,0,0.0,60434.0,1,0
7,1,6,18,0,False,52,295,0,141,6,75,1,1,0.0,1,1,2016,11,4,18,4,0,0.0,-12631.0,1,0
7,1,6,18,0,False,0,17,0,185,6,75,1,1,0.0,1,1,2016,11,4,18,4,3,0.0,-18691.0,1,0
4,1,1,5,1,True,0,135,0,197,5,23,1,1,0.0,1,1,2016,11,4,18,4,4,0.0,-33320.0,1,0
7,1,6,18,0,False,52,295,0,141,6,75,0,2,0.0,2,1,2016,11,4,18,4,4,0.0,19486.0,1,1
7,1,9,5,0,False,0,175,0,139,6,75,0,2,0.0,2,1,2016,11,4,18,4,1,0.0,-24293.0,1,1
7,1,6,18,0,False,0,109,0,191,6,75,0,4,0.0,4,1,2016,11,4,18,4,1,0.0,71540.0,1,1
4,1,11,18,2,True,0,57,0,197,5,23,0,42,0.0,30,1,2016,11,4,18,4,4,0.0,-61076.0,1,1
2,1,5,5,0,False,32,182,0,197,0,0,1,1,0.0,1,1,2016,11,4,18,4,4,0.0,12040.0,1,0
2,189,6,5,0,False,45,172,0,197,0,0,1,1,0.0,1,0,2016,11,4,18,4,4,0.0,-6129.0,10,0
2,191,6,5,0,False,45,172,0,197,0,0,1,1,0.0,1,0,2016,11,4,18,4,0,0.0,33508.0,10,0
2,190,6,5,0,False,45,172,0,197,0,0,1,1,0.0,1,0,2016,11,4,18,4,4,0.0,-26502.0,10,0
4,1,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,18,4,3,0.0,4412.0,1,0
7,2,11,18,1,True,45,231,0,129,6,75,1,1,0.0,1,0,2016,11,4,18,4,3,0.0,3217.0,1,0
2,3,1,5,1,True,45,230,0,197,0,0,1,1,0.0,1,0,2016,11,4,18,4,4,0.0,-5927.0,1,0
4,5,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2016,11,4,18,4,2,0.0,19278.0,12,0
4,4,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2016,11,4,18,4,1,0.0,-46845.0,12,0
4,5,1,5,1,True,45,172,0,197,5,23,1,1,0.0,1,0,2016,11,4,18,4,3,0.0,39341.0,2,0
7,1,9,5,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,18,4,0,0.0,29468.0,1,1
7,1,9,5,0,False,0,109,0,129,6,75,0,2,0.0,2,1,2016,11,4,18,4,0,0.0,-13793.0,1,1
7,1,6,18,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,18,4,1,0.0,-50686.0,1,1
7,1,6,18,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,18,4,2,0.0,42798.0,1,1
7,1,9,8,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,18,4,2,0.0,305.0,1,1
4,1,6,5,0,False,32,182,0,197,5,23,0,3,0.0,2,1,2016,11,4,18,4,4,0.0,-20828.0,1,1
2,3,6,5,0,False,52,295,0,197,0,0,0,4,0.0,3,0,2016,11,4,18,4,3,0.0,12952.0,3,1
4,1,6,5,0,False,52,295,0,197,5,23,0,6,0.0,4,1,2016,11,4,18,4,0,0.0,27696.0,1,1
6,1,6,18,0,False,52,295,0,13,6,60,0,7,0.0,6,1,2016,11,4,18,4,1,0.0,7201.0,1,1
4,3,6,18,0,False,0,249,0,197,5,23,0,10,0.0,7,0,2016,11,4,18,4,1,0.0,-70676.0,2,1
4,1,1,5,1,True,18,111,0,197,5,23,0,10,0.0,9,1,2016,11,4,18,4,3,0.0,38731.0,1,1
4,1,9,9,0,False,52,295,0,197,5,23,0,12,0.0,11,1,2016,11,4,18,4,3,0.0,-1493.0,1,1
2,1,9,5,0,False,52,295,0,197,0,0,0,37,0.0,22,1,2016,11,4,18,4,1,0.0,-38960.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,-702201.0,1,0
4,4,1,5,1,True,0,135,0,197,5,23,1,1,0.0,1,0,2016,11,4,10,3,0,0.0,60811.0,1,0
6,2,9,5,0,False,0,0,0,0,6,48,0,5,0.0,5,0,2016,11,4,10,3,0,0.0,13236.0,2,1
4,1,1,5,1,True,26,148,0,197,5,23,0,7,0.0,6,1,2016,11,4,10,3,4,0.0,-38782.0,1,1
4,1,11,18,1,True,7,56,0,197,5,23,0,8,0.0,6,1,2016,11,4,10,3,0,0.0,30033.0,1,1
4,1,1,5,1,True,45,172,0,197,5,23,0,8,0.0,7,1,2016,11,4,10,3,4,0.0,-30070.0,2,1
4,1,9,5,0,False,0,38,0,197,5,23,0,10,0.0,8,1,2016,11,4,10,3,1,0.0,-35185.0,2,1
1,1,9,5,0,False,0,169,4,197,2,3,0,13,0.0,11,1,2016,11,4,10,3,4,0.0,29029.0,2,1
6,1,6,5,0,False,52,295,0,0,6,48,0,15,27.19,12,1,2016,11,4,10,3,0,27.19,40250.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,17,0.0,13,1,2016,11,4,10,3,4,0.0,-38862.0,1,1
4,2,9,5,0,False,0,38,0,197,5,23,0,23,0.0,15,0,2016,11,4,10,3,1,0.0,-23417.0,2,1
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,10,3,0,0.0,59805.0,1,0
5,1,6,5,0,False,52,295,3,197,3,23,1,1,0.0,1,1,2016,11,4,10,3,3,0.0,-22546.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,10,3,3,0.0,831.0,1,0
4,1,11,18,2,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,10,3,4,0.0,-11806.0,1,0
4,1,9,5,0,False,0,259,0,197,5,23,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,-26684.0,1,0
4,1,6,5,0,False,0,8,0,197,5,23,1,1,0.0,1,1,2016,11,4,10,3,4,0.0,21417.0,2,0
4,1,6,5,0,False,0,0,0,197,5,23,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,-26781.0,1,0
7,1,6,18,0,False,0,109,0,191,6,75,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,-814.0,1,0
7,1,6,18,0,False,52,295,0,174,6,75,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,2915.0,1,0
7,1,6,18,0,False,0,109,0,191,6,75,1,1,0.0,1,1,2016,11,4,10,3,0,0.0,74231.0,1,0
7,1,6,18,0,False,52,295,0,174,6,75,1,1,0.0,1,1,2016,11,4,10,3,4,0.0,-40815.0,1,0
7,1,9,5,0,False,52,295,0,189,6,75,1,1,0.0,1,1,2016,11,4,10,3,4,0.0,-16193.0,1,0
7,1,6,18,0,False,0,75,0,191,6,75,1,1,0.0,1,1,2016,11,4,10,3,0,0.0,42646.0,1,0
7,1,9,5,0,False,52,295,0,164,6,75,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,-54905.0,1,0
7,1,9,5,0,False,0,75,0,191,6,75,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,7223.0,1,0
7,1,9,5,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2016,11,4,10,3,4,0.0,17926.0,1,0
7,1,6,18,0,False,0,106,0,191,6,75,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,-34026.0,1,0
7,1,6,18,0,False,52,295,0,187,6,75,1,1,0.0,1,1,2016,11,4,10,3,4,0.0,19769.0,1,0
7,1,9,5,0,False,0,109,0,191,6,75,1,1,0.0,1,1,2016,11,4,10,3,0,0.0,58202.0,1,0
7,1,9,5,0,False,0,0,0,187,6,75,1,1,0.0,1,1,2016,11,4,10,3,1,0.0,-61737.0,1,0
7,1,6,18,0,False,52,295,0,141,6,75,0,2,0.0,2,1,2016,11,4,10,3,4,0.0,8140.0,1,1
7,1,9,5,0,False,52,295,0,187,6,75,0,2,0.0,2,1,2016,11,4,10,3,1,0.0,-23697.0,1,1
7,1,6,18,0,False,52,295,0,174,6,75,0,2,0.0,2,1,2016,11,4,10,3,4,0.0,16587.0,1,1
7,1,6,18,0,False,52,295,0,191,6,75,0,3,0.0,3,1,2016,11,4,10,3,1,0.0,-4720.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,10,3,4,0.0,21808.0,1,0
7,1,6,18,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,11,4,10,3,3,0.0,19998.0,1,0
7,1,6,18,0,False,0,0,0,129,6,75,0,2,0.0,2,1,2016,11,4,10,3,0,0.0,8686.0,1,1
7,1,6,18,0,False,0,19,0,129,6,75,0,2,0.0,2,1,2016,11,4,10,3,1,0.0,-62312.0,1,1
7,1,6,18,0,False,0,19,0,129,6,75,0,2,0.0,2,1,2016,11,4,10,3,1,0.0,765.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,10,3,3,0.0,41739.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,10,3,3,0.0,10120.0,1,1
7,1,6,18,0,False,0,44,0,191,6,75,1,1,0.0,1,1,2016,11,4,12,5,4,0.0,140232.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,12,5,4,0.0,14142.0,1,0
7,1,6,18,0,False,52,295,0,191,6,75,1,1,0.0,1,1,2016,11,4,12,5,4,0.0,-4679.0,1,0
7,1,6,18,0,False,0,44,0,191,6,75,1,1,0.0,1,1,2016,11,4,12,5,1,0.0,-17964.0,1,0
4,1,6,5,0,False,45,230,0,197,5,23,1,1,0.0,1,1,2016,11,4,12,5,0,0.0,56433.0,1,0
6,1,6,5,0,False,52,295,0,17,6,67,1,1,0.0,1,1,2016,11,4,12,5,4,0.0,-31648.0,1,0
4,1,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,12,5,4,0.0,-5822.0,1,0
7,1,9,5,0,False,0,0,0,187,6,75,1,1,0.0,1,1,2016,11,4,12,5,0,0.0,44132.0,1,0
6,2,1,5,1,True,52,295,0,101,6,66,1,1,0.0,1,0,2016,11,4,12,5,4,0.0,-41979.0,2,0
7,1,6,18,0,False,0,116,0,189,6,75,1,1,0.0,1,1,2016,11,4,12,5,1,0.0,49684.0,1,0
7,1,9,5,0,False,52,295,0,191,6,75,1,1,0.0,1,1,2016,11,4,12,5,2,0.0,-24339.0,1,0
4,1,11,18,2,True,25,147,0,197,5,23,1,1,0.0,1,1,2016,11,4,12,5,4,0.0,-28973.0,1,0
7,1,6,18,0,False,52,295,0,174,6,75,0,3,0.0,3,1,2016,11,4,12,5,2,0.0,29297.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,0,10,0.0,9,1,2016,11,4,12,5,4,0.0,-26221.0,2,1
1,1,9,5,0,False,52,295,4,197,2,3,1,1,0.0,1,1,2016,11,4,12,5,3,0.0,19108.0,1,0
7,1,9,5,0,False,0,109,0,129,6,75,1,1,0.0,1,1,2016,11,4,12,5,1,0.0,-35376.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,12,5,3,0.0,26928.0,1,0
4,1,9,7,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,12,5,4,0.0,-5941.0,1,0
3,3,1,5,1,True,45,257,0,197,4,16,1,1,0.0,1,0,2016,11,4,12,5,3,0.0,15756.0,1,0
4,2,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2016,11,4,12,5,3,0.0,-13067.0,2,0
7,1,6,18,0,False,0,0,0,129,6,75,0,2,0.0,2,1,2016,11,4,12,5,1,0.0,-38386.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,12,5,1,0.0,12352.0,1,1
7,1,9,5,0,False,0,106,0,129,6,75,0,2,0.0,2,1,2016,11,4,12,5,4,0.0,5119.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,12,5,3,0.0,30432.0,1,1
7,1,6,18,0,False,0,5,0,129,6,75,0,2,0.0,2,1,2016,11,4,12,5,4,0.0,-25462.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2016,11,4,12,5,4,0.0,13804.0,2,1
4,1,1,5,2,True,52,295,0,197,5,23,0,2,0.0,2,1,2016,11,4,12,5,3,0.0,3772.0,1,1
7,1,1,5,1,True,52,295,0,129,6,75,0,4,0.0,4,1,2016,11,4,12,5,1,0.0,-29139.0,2,1
2,1,9,7,0,False,52,295,0,197,0,0,0,5,0.0,5,1,2016,11,4,12,5,4,0.0,9931.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,5,0.0,4,1,2016,11,4,12,5,0,0.0,40072.0,1,1
2,1,1,5,1,True,0,41,0,197,0,0,0,7,0.0,4,1,2016,11,4,12,5,4,0.0,-44294.0,1,1
7,2,1,5,1,True,52,295,0,129,6,75,0,10,0.0,9,0,2016,11,4,12,5,4,0.0,-1710.0,2,1
4,1,9,5,0,False,52,295,0,197,5,23,0,10,0.0,7,1,2016,11,4,12,5,3,0.0,29238.0,1,1
1,1,6,8,0,False,52,295,4,197,2,3,1,1,0.0,1,1,2017,6,2,21,2,1,0.0,19052325.0,1,0
2,2,9,5,0,False,52,295,0,197,0,0,1,1,0.0,1,0,2017,6,2,21,2,3,0.0,35028.0,1,0
6,13,6,5,0,False,3,16,0,0,6,48,1,1,0.0,1,0,2017,6,2,21,2,4,0.0,-2497.0,3,0
3,2,1,5,1,True,52,295,0,197,4,16,1,1,0.0,1,0,2017,6,2,21,2,4,0.0,-9205.0,3,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,21,2,4,0.0,6610.0,1,0
2,1,1,5,1,True,2,14,0,197,0,0,1,1,0.0,1,1,2017,6,2,21,2,4,0.0,-1056.0,1,0
6,1,1,3,1,True,0,119,0,65,6,28,0,2,0.0,2,1,2017,6,2,21,2,3,0.0,8123.0,1,1
5,5,6,5,0,False,32,182,0,197,3,23,0,2,0.0,2,0,2017,6,2,21,2,4,0.0,-10434.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2017,6,2,21,2,0,0.0,45758.0,1,1
4,1,6,18,0,False,45,172,0,197,5,23,0,3,0.0,3,1,2017,6,2,21,2,2,0.0,-17518.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,0,4,0.0,4,1,2017,6,2,21,2,1,0.0,-50458.0,1,1
6,4,6,5,0,False,14,10,0,0,6,48,0,4,0.0,4,0,2017,6,2,21,2,4,0.0,13628.0,2,1
4,1,11,5,2,True,45,231,0,197,5,23,0,8,0.0,7,1,2017,6,2,21,2,3,0.0,31114.0,1,1
6,1,6,5,0,False,45,257,0,0,6,48,0,10,0.0,8,1,2017,6,2,21,2,3,0.0,-4676.0,1,1
6,6,6,5,0,False,52,295,0,102,6,21,0,10,0.0,10,0,2017,6,2,21,2,4,0.0,-12975.0,1,1
6,2,6,5,0,False,45,228,0,0,6,48,0,14,0.0,12,0,2017,6,2,21,2,3,0.0,11791.0,1,1
2,1,6,18,0,False,32,182,0,197,0,0,0,14,0.0,9,1,2017,6,2,21,2,0,0.0,17363.0,1,1
6,4,6,5,0,False,14,10,0,0,6,48,0,19,0.0,14,0,2017,6,2,21,2,3,0.0,-24489.0,3,1
6,1,6,5,0,False,45,231,0,0,6,48,0,33,0.0,22,1,2017,6,2,21,2,1,0.0,-42630.0,1,1
6,5,6,5,0,False,14,10,0,0,6,48,0,46,25.9,38,0,2017,6,2,21,2,3,5.18,57982.0,3,1
6,3,6,5,0,False,14,10,0,0,6,48,0,77,0.0,51,0,2017,6,2,21,2,4,0.0,-34914.0,3,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,23,2,0,0.0,-18098342.0,1,0
2,1,1,5,1,True,0,0,0,197,0,0,1,1,0.0,1,1,2016,11,4,23,2,3,0.0,-11305.0,1,0
4,1,9,9,2,True,33,146,0,197,5,23,1,1,0.0,1,1,2016,11,4,23,2,4,0.0,-30627.0,1,0
2,9,6,5,0,False,52,295,0,197,0,0,1,1,0.0,1,0,2016,11,4,23,2,1,0.0,-9627.0,5,0
2,1,6,5,0,False,26,148,0,197,0,0,1,1,0.0,1,1,2016,11,4,23,2,4,0.0,12775.0,1,0
2,1,9,5,0,False,0,128,0,197,0,0,1,1,0.0,1,1,2016,11,4,23,2,1,0.0,57200.0,1,0
2,1,1,5,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2016,11,4,23,2,3,0.0,-31995.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,23,2,4,0.0,-35176.0,1,0
4,1,9,9,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,23,2,1,0.0,-12012.0,1,0
2,1,11,18,1,True,45,165,0,197,0,0,1,1,0.0,1,1,2016,11,4,23,2,0,0.0,62186.0,1,0
2,194,6,5,0,False,45,172,0,197,0,0,1,1,0.0,1,0,2016,11,4,23,2,2,0.0,-8702.0,10,0
2,193,6,5,0,False,45,172,0,197,0,0,1,1,0.0,1,0,2016,11,4,23,2,2,0.0,-2365.0,10,0
2,10,9,5,0,False,52,295,0,197,0,0,1,1,0.0,1,0,2016,11,4,23,2,4,0.0,-29015.0,3,0
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,23,2,1,0.0,-24540.0,1,0
4,1,9,5,0,False,0,83,0,197,5,23,0,2,0.0,2,1,2016,11,4,23,2,1,0.0,-942.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2016,11,4,23,2,1,0.0,18.0,1,1
2,195,6,5,0,False,45,172,0,197,0,0,0,2,0.0,2,0,2016,11,4,23,2,0,0.0,60154.0,10,1
2,1,11,18,1,True,25,147,0,197,0,0,0,2,0.0,2,1,2016,11,4,23,2,1,0.0,-45688.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2016,11,4,23,2,3,0.0,34618.0,1,1
4,1,9,8,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2016,11,4,23,2,4,0.0,-29279.0,1,1
6,1,9,5,0,False,52,295,0,108,6,28,0,3,0.0,2,1,2016,11,4,23,2,3,0.0,30463.0,1,1
1,1,5,5,0,False,52,295,4,197,2,3,0,3,0.0,2,1,2016,11,4,23,2,3,0.0,681.0,1,1
2,1,6,18,0,False,0,241,0,197,0,0,0,4,0.0,3,1,2016,11,4,23,2,1,0.0,30990.0,1,1
6,1,6,5,0,False,52,295,0,0,6,48,0,5,0.0,5,1,2016,11,4,23,2,3,0.0,-27978.0,1,1
4,1,6,5,0,False,0,169,0,197,5,23,0,5,0.0,5,1,2016,11,4,23,2,3,0.0,-6092.0,1,1
6,1,5,5,0,False,46,245,0,0,6,48,0,7,0.0,5,1,2016,11,4,23,2,3,0.0,-10019.0,2,1
2,2,1,5,1,True,52,295,0,197,0,0,0,8,0.0,8,0,2016,11,4,23,2,4,0.0,-8293.0,1,1
6,4,5,5,0,False,32,182,0,0,6,48,0,23,16.78,21,0,2016,11,4,23,2,3,4.195,16026.0,1,1
2,9,9,5,0,False,52,295,0,197,0,0,0,34,0.0,23,0,2016,11,4,23,2,4,0.0,-25292.0,3,1
7,1,9,5,0,False,52,295,0,141,6,75,1,1,0.0,1,1,2016,11,4,23,2,4,0.0,11413.0,1,0
7,1,6,18,0,False,52,295,0,191,6,75,1,1,0.0,1,1,2016,11,4,23,2,4,0.0,-15901.0,1,0
7,1,6,18,0,False,52,295,0,150,6,75,1,1,0.0,1,1,2016,11,4,23,2,2,0.0,39518.0,1,0
7,1,9,5,0,False,52,295,0,156,6,75,1,1,0.0,1,1,2016,11,4,23,2,1,0.0,-53552.0,1,0
7,1,6,18,0,False,52,295,0,150,6,75,1,1,0.0,1,1,2016,11,4,23,2,1,0.0,-1942.0,1,0
7,1,6,18,0,False,0,106,0,191,6,75,1,1,0.0,1,1,2016,11,4,23,2,1,0.0,82102.0,1,0
7,1,9,5,0,False,0,131,0,139,6,75,1,1,0.0,1,1,2016,11,4,23,2,4,0.0,-54286.0,1,0
7,1,9,5,0,False,52,295,0,143,6,75,1,1,0.0,1,1,2016,11,4,23,2,0,0.0,31669.0,1,0
7,1,9,5,0,False,0,75,0,191,6,75,1,1,0.0,1,1,2016,11,4,23,2,0,0.0,7039.0,1,0
7,1,9,5,0,False,0,9,0,189,6,75,1,1,0.0,1,1,2016,11,4,23,2,0,0.0,10908.0,1,0
7,1,6,18,0,False,52,295,0,189,6,75,1,1,0.0,1,1,2016,11,4,23,2,4,0.0,-58799.0,1,0
7,1,6,18,0,False,0,109,0,191,6,75,0,2,0.0,2,1,2016,11,4,23,2,1,0.0,-12054.0,1,1
7,1,6,18,0,False,52,295,0,174,6,75,0,2,0.0,2,1,2016,11,4,23,2,3,0.0,42014.0,1,1
7,1,6,18,0,False,52,295,0,189,6,75,0,2,0.0,2,1,2016,11,4,23,2,0,0.0,28116.0,1,1
7,1,6,18,0,False,0,0,0,129,6,75,0,2,0.0,2,1,2016,11,4,23,2,0,0.0,-16865.0,1,1
7,1,9,5,0,False,0,0,0,129,6,75,0,2,0.0,2,1,2016,11,4,23,2,1,0.0,-51505.0,1,1
7,3,9,5,0,False,0,106,0,129,6,75,0,2,0.0,2,0,2016,11,4,23,2,0,0.0,52059.0,1,1
7,1,9,5,0,False,0,109,0,129,6,75,0,2,0.0,2,1,2016,11,4,23,2,1,0.0,-62663.0,1,1
7,1,9,5,0,False,0,259,0,129,6,75,0,4,0.0,4,1,2016,11,4,23,2,3,0.0,39804.0,1,1
4,1,3,5,0,False,45,230,0,197,5,23,1,1,0.0,1,1,2017,5,2,1,0,3,0.0,13740721.0,1,0
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,1,0,1,0.0,-37426.0,1,0
2,1,9,9,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,5,2,1,0,2,0.0,52989.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,1,0,4,0.0,-28369.0,1,0
4,2,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2017,5,2,1,0,1,0.0,-28374.0,1,0
4,2,11,5,1,True,45,231,0,197,5,23,1,1,0.0,1,0,2017,5,2,1,0,0,0.0,60846.0,1,0
2,2,6,5,0,False,32,182,0,197,0,0,1,1,0.0,1,0,2017,5,2,1,0,4,0.0,-40603.0,3,0
4,2,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2017,5,2,1,0,0,0.0,55457.0,2,0
2,4,11,18,1,True,0,283,0,197,0,0,1,1,0.0,1,0,2017,5,2,1,0,1,0.0,-69722.0,6,0
4,1,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,5,2,1,0,4,0.0,18563.0,1,0
4,2,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2017,5,2,1,0,4,0.0,120.0,1,0
2,1,9,5,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,5,2,1,0,4,0.0,-5335.0,1,0
2,1,11,5,1,True,45,230,0,197,0,0,1,1,0.0,1,1,2017,5,2,1,0,0,0.0,41652.0,1,0
4,17,9,5,0,False,0,161,0,197,5,23,1,1,0.0,1,0,2017,5,2,1,0,0,0.0,9417.0,9,0
4,16,9,5,0,False,0,161,0,197,5,23,1,1,0.0,1,0,2017,5,2,1,0,1,0.0,-62063.0,9,0
4,1,6,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,5,2,1,0,0,0.0,61998.0,1,1
2,1,5,5,0,False,45,257,0,197,0,0,0,2,0.0,2,1,2017,5,2,1,0,4,0.0,-35509.0,4,1
2,1,9,5,0,False,52,295,0,197,0,0,0,2,0.0,2,1,2017,5,2,1,0,3,0.0,6914.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,5,2,1,0,4,0.0,-8420.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2017,5,2,1,0,3,0.0,11154.0,1,1
2,2,5,5,0,False,45,257,0,197,0,0,0,4,0.0,4,0,2017,5,2,1,0,3,0.0,4085.0,3,1
2,1,5,5,0,False,32,182,0,197,0,0,0,5,0.0,5,1,2017,5,2,1,0,3,0.0,1427.0,2,1
6,4,5,5,0,False,45,257,0,102,6,21,0,6,0.0,6,0,2017,5,2,1,0,4,0.0,-14875.0,1,1
6,9,6,5,0,False,26,148,0,0,6,48,0,6,0.0,6,0,2017,5,2,1,0,4,0.0,-18285.0,2,1
4,1,11,18,1,True,52,295,0,197,5,23,0,8,0.0,8,1,2017,5,2,1,0,3,0.0,27772.0,1,1
